Question,Answers,Comment,Instructions,Render as
__棲__む，__棲__み処,す,棲 → JPDB Kanji Freq: 2146,漢字の読みを入力してください,Text
__蠢__く，__蠢__かす,うごめ,蠢 → JPDB Kanji Freq: 2149,漢字の読みを入力してください,Text
__峙__つ,そばだ,峙 → JPDB Kanji Freq: 2151,漢字の読みを入力してください,Text
__穿__ち，__穿__つ,うが,穿 → JPDB Kanji Freq: 2154,漢字の読みを入力してください,Text
生__贄__,にえ,贄 → JPDB Kanji Freq: 2160,漢字の読みを入力してください,Text
__櫻__井孝宏,さくら,櫻 → JPDB Kanji Freq: 2161,漢字の読みを入力してください,Text
__曰__く，__曰__く付き,いわ,曰 → JPDB Kanji Freq: 2162,漢字の読みを入力してください,Text
__掠__める，__掠__る，__掠__れる (Rib - ratimeria),かす,掠 → JPDB Kanji Freq: 2163,漢字の読みを入力してください,Text
山葵__醤__油，__醤__油,しょう,醤 → JPDB Kanji Freq: 2164,漢字の読みを入力してください,Text
銜える・__咥__える・啣える,くわ,咥 → JPDB Kanji Freq: 2167,漢字の読みを入力してください,Text
__埃__，砂__埃__，__埃__っぽい,ほこり,埃 → JPDB Kanji Freq: 2168,漢字の読みを入力してください,Text
混__沌__,とん,沌 → JPDB Kanji Freq: 2169,漢字の読みを入力してください,Text
__淀__む，言い__淀__む，__淀__み,よど,淀 → JPDB Kanji Freq: 2171,漢字の読みを入力してください,Text
__朧__，朧ろ，__朧__気,"おぼろ,おぼ",朧 → JPDB Kanji Freq: 2173,漢字の読みを入力してください,Text
__朦朧__，意識__朦朧__,もうろう,"朧 → JPDB Kanji Freq: 2173
朦 → JPDB Kanji Freq: 2620",漢字の読みを入力してください,Text
__眷__属，__眷__族,けん,眷 → JPDB Kanji Freq: 2176,漢字の読みを入力してください,Text
__於__いて，__於__きまして，__於__ける,お,於 → JPDB Kanji Freq: 2177,漢字の読みを入力してください,Text
__抉__る「目玉を━」「鼻くそを━」,くじ,抉 → JPDB Kanji Freq: 2178,漢字の読みを入力してください,Text
__抉__る，__抉__じ開ける,こ,抉 → JPDB Kanji Freq: 2178,漢字の読みを入力してください,Text
__抉__る・刳る,えぐ,抉 → JPDB Kanji Freq: 2178,漢字の読みを入力してください,Text
岩（★）__磐__城，__磐__,いわ,磐 → JPDB Kanji Freq: 2184,漢字の読みを入力してください,Text
"__猪__，__猪__武者 :boar:
__猪__股大喜",いのしし,猪 → JPDB Kanji Freq: 2185,漢字の読みを入力してください,Text
__筑__前煮,ちく,筑 → JPDB Kanji Freq: 2187,漢字の読みを入力してください,Text
城塚__翡__翠,ひ,翡 → JPDB Kanji Freq: 2188,漢字の読みを入力してください,Text
手__斧__，__斧__ :axe:,おの,斧 → JPDB Kanji Freq: 2189,漢字の読みを入力してください,Text
__檻__，象の__檻__,おり,檻 → JPDB Kanji Freq: 2190,漢字の読みを入力してください,Text
__浩__瀚，__浩__然，遊佐__浩__二,こう,浩 → JPDB Kanji Freq: 2191,漢字の読みを入力してください,Text
お__洒__落,しゃ,洒 → JPDB Kanji Freq: 2199,漢字の読みを入力してください,Text
__牽__制，__牽__引,けん,牽 → JPDB Kanji Freq: 2201,漢字の読みを入力してください,Text
__菱__， 三__菱__（ ブランド），__菱__形，花__菱__,ひし,菱 → JPDB Kanji Freq: 2202,漢字の読みを入力してください,Text
合__鴨__，__鴨__居，__鴨__，真__鴨__ :duck:,かも,鴨 → JPDB Kanji Freq: 2203,漢字の読みを入力してください,Text
安倍__晋__三,シン,晋 → JPDB Kanji Freq: 2204,漢字の読みを入力してください,Text
__冴__える，__冴__えない彼女の育てかた，__冴__返る，__冴__え__冴__え,さ,冴 → JPDB Kanji Freq: 2206,漢字の読みを入力してください,Text
__竿__，釣り__竿__，物干し__竿__ :fishing_pole_and_fish:,さお,竿 → JPDB Kanji Freq: 2210,漢字の読みを入力してください,Text
お__伽__話,とぎ,伽 → JPDB Kanji Freq: 2212,漢字の読みを入力してください,Text
__煌__びやか，__煌__めく・燦めく，__煌__かす,きら,煌 → JPDB Kanji Freq: 2214,漢字の読みを入力してください,Text
瓦__礫__，砂__礫__,れき,礫 → JPDB Kanji Freq: 2217,漢字の読みを入力してください,Text
鳥__兜__，__兜__ (ナルト),かぶと,兜 → JPDB Kanji Freq: 2218,漢字の読みを入力してください,Text
"① ○迷う・__彷徨__う
② __彷徨__く","さまよ,うろつ","彷 → JPDB Kanji Freq: 2220
徨 → JPDB Kanji Freq: 2349",漢字の読みを入力してください,Text
迂__闊__，__闊__達・豁達,かつ,闊 → JPDB Kanji Freq: 2222,漢字の読みを入力してください,Text
__蕩__ける，__蕩__かす,とろ,蕩 → JPDB Kanji Freq: 2223,漢字の読みを入力してください,Text
__祓__う，御__祓__い,はら,祓 → JPDB Kanji Freq: 2224,漢字の読みを入力してください,Text
__餃__子，水__餃__子，焼き__餃__子,ギョー,餃 → JPDB Kanji Freq: 2227,漢字の読みを入力してください,Text
__莫__大，__莫__迦,"ばく,ば",莫 → JPDB Kanji Freq: 2229,漢字の読みを入力してください,Text
酒__樽__，__樽__柿，柳__樽__，__樽__,たる,樽 → JPDB Kanji Freq: 2231,漢字の読みを入力してください,Text
__國__,くに,國 → JPDB Kanji Freq: 2234,漢字の読みを入力してください,Text
__颯__爽，__颯__と，__颯__々,さっ,颯 → JPDB Kanji Freq: 2235,漢字の読みを入力してください,Text
__炒__める，野菜__炒__め，__炒__め物,いた,炒 → JPDB Kanji Freq: 2236,漢字の読みを入力してください,Text
__榊__，真__榊__,さかき,榊 → JPDB Kanji Freq: 2237,漢字の読みを入力してください,Text
__媚__びる，媚||び||を売る,こ,媚 → JPDB Kanji Freq: 2239,漢字の読みを入力してください,Text
__庵__を結ぶ，__庵__,いおり,庵 → JPDB Kanji Freq: 2240,漢字の読みを入力してください,Text
__顰__面，__顰__める，顔を__顰__める,しか,顰 → JPDB Kanji Freq: 2242,漢字の読みを入力してください,Text
__顰__める，眉を__顰__める，__顰__,ひそ,顰 → JPDB Kanji Freq: 2242,漢字の読みを入力してください,Text
東__夷__，__夷__〈恵比寿〉,えびす,夷 → JPDB Kanji Freq: 2243,漢字の読みを入力してください,Text
洗い__桶__，棺__桶__，__桶__,おけ,桶 → JPDB Kanji Freq: 2244,漢字の読みを入力してください,Text
__鼠__，濡れ__鼠__，袋の__鼠__ :mouse2:,ねずみ,鼠 → JPDB Kanji Freq: 2249,漢字の読みを入力してください,Text
"枝折・__栞__
「旅の━」",しおり,栞 → JPDB Kanji Freq: 2252,漢字の読みを入力してください,Text
"__函__館
北海道渡島おしま半島の南東部に位置する市。",はこ,函 → JPDB Kanji Freq: 2253,漢字の読みを入力してください,Text
__鞠__，蹴鞠__ :confetti_ball: :soccer:,まり,鞠 → JPDB Kanji Freq: 2254,漢字の読みを入力してください,Text
"①__菅__笠
②__菅__藻","すげ,すが",菅 → JPDB Kanji Freq: 2255,漢字の読みを入力してください,Text
当て__嵌__まる，__嵌__める，__嵌__殺し,は,嵌 → JPDB Kanji Freq: 2256,漢字の読みを入力してください,Text
"__灼__か
神仏のごりやくがはっきりと目立ってあらわれるようす。
例: 願いごとをかなえてくれる霊験__灼な__神。",あらた,灼 → JPDB Kanji Freq: 2260,漢字の読みを入力してください,Text
__腑__に落ちる，__腑__抜け (Eve - love song),ふ,腑 → JPDB Kanji Freq: 2261,漢字の読みを入力してください,Text
一__瞥__，__瞥__見,べつ,瞥 → JPDB Kanji Freq: 2263,漢字の読みを入力してください,Text
__湘__南電車，__湘__南ゴールド,しょう,湘 → JPDB Kanji Freq: 2266,漢字の読みを入力してください,Text
御__萩__，__萩__，__萩__の餅，溝__萩__,はぎ,萩 → JPDB Kanji Freq: 2268,漢字の読みを入力してください,Text
珈琲，__珈琲__豆 :coffee:,こーひー,"珈 → JPDB Kanji Freq: 2269
琲 → JPDB Kanji Freq: 2272",漢字の読みを入力してください,Text
"① __嗚__呼
② __嗚__咽","あ,お",嗚 → JPDB Kanji Freq: 2270,漢字の読みを入力してください,Text
__庄__屋，__庄__園,しょう,庄 → JPDB Kanji Freq: 2273,漢字の読みを入力してください,Text
__縋__る，追い__縋__る，__縋__り付く,すが,縋 → JPDB Kanji Freq: 2275,漢字の読みを入力してください,Text
鼻__梁__，棟__梁__，跳__梁__,りょう,梁 → JPDB Kanji Freq: 2276,漢字の読みを入力してください,Text
__厭__わしい，__厭__う，__厭__わない,いと,厭 → JPDB Kanji Freq: 2277,漢字の読みを入力してください,Text
踏み__躙__る，__躙__り寄る,にじ,躙 → JPDB Kanji Freq: 2280,漢字の読みを入力してください,Text
__攫__う，掻__攫__う,さら,攫 → JPDB Kanji Freq: 2282,漢字の読みを入力してください,Text
__炸__薬，__炸__裂,さく,炸 → JPDB Kanji Freq: 2284,漢字の読みを入力してください,Text
__汲__む，__汲__み取る，気持ちを__汲__む,く,汲 → JPDB Kanji Freq: 2290,漢字の読みを入力してください,Text
__嗜__む，__嗜__み,たしな,嗜 → JPDB Kanji Freq: 2292,漢字の読みを入力してください,Text
__螺__旋状,ら,螺 → JPDB Kanji Freq: 2294,漢字の読みを入力してください,Text
五月・__皐月__,さつき,皐 → JPDB Kanji Freq: 2295,漢字の読みを入力してください,Text
__恰__好，__恰__幅，不__恰__好,かっ,恰 → JPDB Kanji Freq: 2296,漢字の読みを入力してください,Text
玉__葱__，鴨__葱__，__葱__,ねぎ,葱 → JPDB Kanji Freq: 2302,漢字の読みを入力してください,Text
追い__焚__き，__焚__く，__焚__き火，__焚__口,た,焚 → JPDB Kanji Freq: 2304,漢字の読みを入力してください,Text
__躱__す，身を__躱__す,かわ,躱 → JPDB Kanji Freq: 2305,漢字の読みを入力してください,Text
329～342__頁__,ページ,頁 → JPDB Kanji Freq: 2306,漢字の読みを入力してください,Text
__錆__びる，赤__錆__，__錆__声,さ,錆 → JPDB Kanji Freq: 2307,漢字の読みを入力してください,Text
荒__磯__，__磯__馴松,そ,磯 → JPDB Kanji Freq: 2308,漢字の読みを入力してください,Text
__脆__い，涙__脆__い,もろ,脆 → JPDB Kanji Freq: 2309,漢字の読みを入力してください,Text
凌__駕__，__駕__籠,が,駕 → JPDB Kanji Freq: 2313,漢字の読みを入力してください,Text
刺__繍__，刺__繍__糸,しゅう,繍 → JPDB Kanji Freq: 2315,漢字の読みを入力してください,Text
辰__巳__,み,巳 → JPDB Kanji Freq: 2316,漢字の読みを入力してください,Text
__卍__巴,まんじ,卍 → JPDB Kanji Freq: 2317,漢字の読みを入力してください,Text
__渾__一，__渾__身,こん,渾 → JPDB Kanji Freq: 2318,漢字の読みを入力してください,Text
__嬌__笑，__嬌__声，愛__嬌__を振りまく,きょう,嬌 → JPDB Kanji Freq: 2319,漢字の読みを入力してください,Text
__朔__日，__朔__風,さく,朔 → JPDB Kanji Freq: 2320,漢字の読みを入力してください,Text
__儚__い，__儚__む,はかな,儚 → JPDB Kanji Freq: 2322,漢字の読みを入力してください,Text
焼き__蕎麦__，__蕎麦__，__蕎麦__屋,そば,"蕎 → JPDB Kanji Freq: 2323
麦 → JPDB Kanji Freq: 1403",漢字の読みを入力してください,Text
高__嶺__の花，高__嶺__颪,ね,嶺 → JPDB Kanji Freq: 2324,漢字の読みを入力してください,Text
__蹂__躙,じゅう,蹂 → JPDB Kanji Freq: 2325,漢字の読みを入力してください,Text
三色__菫__，__菫__，『平成敗残兵☆〇〇〇ちゃん』,すみれ,菫 → JPDB Kanji Freq: 2327,漢字の読みを入力してください,Text
行__李__，柳行__李__，桃__李__,り,李 → JPDB Kanji Freq: 2329,漢字の読みを入力してください,Text
__牡__丹,ぼ,牡 → JPDB Kanji Freq: 2330,漢字の読みを入力してください,Text
大__袈裟__，__袈裟__懸け，__袈裟__斬り,けさ,"裟 → JPDB Kanji Freq: 2331
袈 → JPDB Kanji Freq: 2338",漢字の読みを入力してください,Text
__聡__い，耳__聡__い，寝__聡__い,さと,聡 → JPDB Kanji Freq: 2332,漢字の読みを入力してください,Text
__梢__〈幹／枝〉の先。,こずえ,梢 → JPDB Kanji Freq: 2333,漢字の読みを入力してください,Text
__狸__,たぬき,狸 → JPDB Kanji Freq: 2334,漢字の読みを入力してください,Text
__瘴__気，__瘴__癘,しょう,瘴 → JPDB Kanji Freq: 2335,漢字の読みを入力してください,Text
太__腿__，__腿__肉,もも,腿 → JPDB Kanji Freq: 2337,漢字の読みを入力してください,Text
若__鮎__，稚__鮎__，__鮎__釣り,あゆ,鮎 → JPDB Kanji Freq: 2340,漢字の読みを入力してください,Text
__叡__智，__叡__聞,えい,叡 → JPDB Kanji Freq: 2341,漢字の読みを入力してください,Text
むず__痒__い，__痒__い，歯__痒__い,かゆ,痒 → JPDB Kanji Freq: 2343,漢字の読みを入力してください,Text
__琢__磨，彫__琢__，切磋__琢__磨,たく,琢 → JPDB Kanji Freq: 2354,漢字の読みを入力してください,Text
鼻__腔__，口__腔__，腹__腔__,"こう,くう",腔 → JPDB Kanji Freq: 2357,漢字の読みを入力してください,Text
我__儘__，気__儘__，有りの__儘__,まま,儘 → JPDB Kanji Freq: 2358,漢字の読みを入力してください,Text
__爛__れ，__爛__れる,ただ,爛 → JPDB Kanji Freq: 2362,漢字の読みを入力してください,Text
__囮__,おとり,囮 → JPDB Kanji Freq: 2364,漢字の読みを入力してください,Text
__唖__然,あ,唖 → JPDB Kanji Freq: 2365,漢字の読みを入力してください,Text
__娼__婦，__娼__館，男__娼__,しょう,娼 → JPDB Kanji Freq: 2367,漢字の読みを入力してください,Text
"__隈__なく
②すみからすみまで。
「━さがす」",くま,隈 → JPDB Kanji Freq: 2368,漢字の読みを入力してください,Text
__瓜__二つ,うり,瓜 → JPDB Kanji Freq: 2369,漢字の読みを入力してください,Text
"億__劫__
未来永__劫__","くう,ごう",劫 → JPDB Kanji Freq: 2372,漢字の読みを入力してください,Text
__杜__撰，__杜__漏,ず,杜 → JPDB Kanji Freq: 2374,漢字の読みを入力してください,Text
魔法の__絨__毯，__絨__毯，__絨__毛,じゅう,絨 → JPDB Kanji Freq: 2375,漢字の読みを入力してください,Text
外__套__，旧__套__，常__套__，常__套__手段,とう,套 → JPDB Kanji Freq: 2376,漢字の読みを入力してください,Text
__宏__い，櫻井孝__宏__,ひろ,宏 → JPDB Kanji Freq: 2379,漢字の読みを入力してください,Text
充__填__，装__填__，補__填__,てん,填 → JPDB Kanji Freq: 2380,漢字の読みを入力してください,Text
清__楚__，__楚__々，四面__楚__歌,そ,楚 → JPDB Kanji Freq: 2383,漢字の読みを入力してください,Text
"泡__沫__
① 水面に浮かぶ泡 (あわ) 。「泡沫の如 (ごと) く消える」
② はかなく消えやすいもののたとえ。「泡沫の恋」「泡沫の夢」",かた,沫 → JPDB Kanji Freq: 2385,漢字の読みを入力してください,Text
飛__沫__感染，飛__沫__,まつ,沫 → JPDB Kanji Freq: 2385,漢字の読みを入力してください,Text
__蝕__む・虫食む,むしば,蝕 → JPDB Kanji Freq: 2386,漢字の読みを入力してください,Text
貫__禄__，__禄__，元__禄__， __禄__をはむ,ろく,禄 → JPDB Kanji Freq: 2387,漢字の読みを入力してください,Text
__跪__く,"ひざまず,ひざまづ",跪 → JPDB Kanji Freq: 2389,漢字の読みを入力してください,Text
有__耶__無__耶__，清原果__耶__,や,耶 → JPDB Kanji Freq: 2391,漢字の読みを入力してください,Text
__祟__る，__祟__り，触らぬ神に__祟__りなし,たた,祟 → JPDB Kanji Freq: 2395,漢字の読みを入力してください,Text
"上__洛__，__洛__中，__洛__北，__洛__外
〔文〕みやこ。特に、京都。
「━の内外」",らく,洛 → JPDB Kanji Freq: 2397,漢字の読みを入力してください,Text
__窪__み，__窪__地，__窪__む,くぼ,窪 → JPDB Kanji Freq: 2401,漢字の読みを入力してください,Text
__諜__報，__諜__報員，間__諜__,ちょう,諜 → JPDB Kanji Freq: 2404,漢字の読みを入力してください,Text
"__馥郁__
〔文〕いいにおいがするようす。
「━とした香り」",ふくいく,"郁 → JPDB Kanji Freq: 2405
馥 → JPDB Kanji Freq: Very rare",漢字の読みを入力してください,Text
"__筧__
水を流すために、竹などで作り、地上にかけた、とい。かけい。",かけひ,筧 → JPDB Kanji Freq: 2409,漢字の読みを入力してください,Text
絨__毯__，絨__毯__爆撃,たん,毯 → JPDB Kanji Freq: 2410,漢字の読みを入力してください,Text
胡__坐__をかく，胡__坐__,"ざ,あぐら",坐 → JPDB Kanji Freq: 2411,漢字の読みを入力してください,Text
__遼__遠，前途__遼__遠,りょう,遼 → JPDB Kanji Freq: 2414,漢字の読みを入力してください,Text
__孕__む，__孕__み女，穂__孕__み,はら,孕 → JPDB Kanji Freq: 2416,漢字の読みを入力してください,Text
__捌__く，荷__捌__き，__捌__ける，売り__捌__く，裾__捌__き,さば,捌 → JPDB Kanji Freq: 2417,漢字の読みを入力してください,Text
"__捲__る，__捲__し立てる
❶まいて上にあげる。
「袖を捲る」",まく,捲 → JPDB Kanji Freq: 2418,漢字の読みを入力してください,Text
"__捲__る
紙などを、はがすようにして、うらがえす。
「トランプを━・ページを━・辞書を━」",めく,捲 → JPDB Kanji Freq: 2418,漢字の読みを入力してください,Text
出る__杭__は打たれる,くい,杭 → JPDB Kanji Freq: 2419,漢字の読みを入力してください,Text
林__檎__ :apple:,ご,檎 → JPDB Kanji Freq: 2420,漢字の読みを入力してください,Text
__綴__る，書き__綴__る，__綴__り,つづ,綴 → JPDB Kanji Freq: 2421,漢字の読みを入力してください,Text
"__綴__じる，和__綴__じ，割れ鍋に__綴__じ蓋
重ねてつづり合わせる。「文集をひもで━」",と,綴 → JPDB Kanji Freq: 2421,漢字の読みを入力してください,Text
__蟻__食い，__蟻__地獄， __蟻__ :ant:,あり,蟻 → JPDB Kanji Freq: 2423,漢字の読みを入力してください,Text
卑__猥__，淫__猥__，__猥__雑,わい,猥 → JPDB Kanji Freq: 2424,漢字の読みを入力してください,Text
乾坤一__擲__，打__擲__,てき,擲 → JPDB Kanji Freq: 2425,漢字の読みを入力してください,Text
体__躯__，巨__躯__,く,躯 → JPDB Kanji Freq: 2426,漢字の読みを入力してください,Text
晩__餐__，晩__餐__会，最後の晩__餐__,さん,餐 → JPDB Kanji Freq: 2427,漢字の読みを入力してください,Text
__挽__く，挽||き||肉,ひ,挽 → JPDB Kanji Freq: 2430,漢字の読みを入力してください,Text
__豹__変，__豹__,ひょう,豹 → JPDB Kanji Freq: 2431,漢字の読みを入力してください,Text
"① 蠟__燭__足，蠟__燭__
② __燭__台，__燭__光","しょく,そく",燭 → JPDB Kanji Freq: 2433,漢字の読みを入力してください,Text
"__秤__にかける
重さをはかる器械。",はかり,秤 → JPDB Kanji Freq: 2434,漢字の読みを入力してください,Text
__疼__く，__疼__き,うず,疼 → JPDB Kanji Freq: 2438,漢字の読みを入力してください,Text
__諏__訪部順一,す,諏 → JPDB Kanji Freq: 2439,漢字の読みを入力してください,Text
__隕__石，__隕__鉄，__隕__石孔,いん,隕 → JPDB Kanji Freq: 2440,漢字の読みを入力してください,Text
玉の__輿__に乗る，神__輿__を担ぐ，__輿__入れ,こし,輿 → JPDB Kanji Freq: 2446,漢字の読みを入力してください,Text
廃__墟__,きょ,墟 → JPDB Kanji Freq: 2448,漢字の読みを入力してください,Text
歌__屑__，星__屑__，__屑__の本懐,くず,屑 → JPDB Kanji Freq: 2451,漢字の読みを入力してください,Text
__跨__ぐ，__跨__がる，__跨__る,"またが,また",跨 → JPDB Kanji Freq: 2452,漢字の読みを入力してください,Text
__毅__然，__毅__然として,き,毅 → JPDB Kanji Freq: 2455,漢字の読みを入力してください,Text
蝦__蟹__，__蟹__,かに,蟹 → JPDB Kanji Freq: 2456,漢字の読みを入力してください,Text
__舵__を切る，上__舵__，下げ__舵__,かじ,舵 → JPDB Kanji Freq: 2458,漢字の読みを入力してください,Text
赤__樫__，__樫__鳥，__樫__，白__樫__,かし,樫 → JPDB Kanji Freq: 2464,漢字の読みを入力してください,Text
__掟__，心__掟__,おきて,掟 → JPDB Kanji Freq: 2466,漢字の読みを入力してください,Text
茶__碗__，茶__碗__蒸し,わん,碗 → JPDB Kanji Freq: 2467,漢字の読みを入力してください,Text
__煉__獄，__煉__瓦,れん,煉 → JPDB Kanji Freq: 2468,漢字の読みを入力してください,Text
急__遽__，惶__遽__,きょ,遽 → JPDB Kanji Freq: 2469,漢字の読みを入力してください,Text
__妓__女，愛__妓__，芸__妓__,ぎ,妓 → JPDB Kanji Freq: 2470,漢字の読みを入力してください,Text
__瀕__死，__瀕__する,ひん,瀕 → JPDB Kanji Freq: 2471,漢字の読みを入力してください,Text
"__謂__う
__謂__れ・__謂__われ
所__謂__","いわ,いわゆる,い",謂 → JPDB Kanji Freq: 2472,漢字の読みを入力してください,Text
"__嗤__う，__嗤__い
あざけってわらう。ばかにする。「愚挙を嗤う」 「鼻の先で嗤う」 「嗤い物にする」",わら,嗤 → JPDB Kanji Freq: 2474,漢字の読みを入力してください,Text
引き__摺__る，__摺__る,す,摺 → JPDB Kanji Freq: 2475,漢字の読みを入力してください,Text
"__卯__，__卯__月，__卯__の花
十二支の四番め。うさぎ。",う,卯 → JPDB Kanji Freq: 2476,漢字の読みを入力してください,Text
"__蔓__延る
金__蔓__，__蔓__","はびこ,はび,は,つる",蔓 → JPDB Kanji Freq: 2477,漢字の読みを入力してください,Text
刺・__棘__ (jjk),とげ,棘 → JPDB Kanji Freq: 2478,漢字の読みを入力してください,Text
"① __迸__る
② __迸__り","ほとばし,とばっち",迸 → JPDB Kanji Freq: 2479,漢字の読みを入力してください,Text
"__屁__でもない
〔俗〕まったく問題にならない。こわくない。",へ,屁 → JPDB Kanji Freq: 2483,漢字の読みを入力してください,Text
"__贋__作，真__贋__
= 偽（★）",がん,贋 → JPDB Kanji Freq: 2484,漢字の読みを入力してください,Text
__癪__に障る，癇__癪__,しゃく,癪 → JPDB Kanji Freq: 2485,漢字の読みを入力してください,Text
天__佑__，__佑__助，天__佑__神助,ゆう,佑 → JPDB Kanji Freq: 2488,漢字の読みを入力してください,Text
__謳__う，__謳__い文句,うた,謳 → JPDB Kanji Freq: 2489,漢字の読みを入力してください,Text
__蝋__燭 :candle:,ろう,蝋 → JPDB Kanji Freq: 2493,漢字の読みを入力してください,Text
"__躾__ける，__躾__
「仕付け」と同語源。","しつけ,しつ",躾 → JPDB Kanji Freq: 2495,漢字の読みを入力してください,Text
__慧__眼,けい,慧 → JPDB Kanji Freq: 2496,漢字の読みを入力してください,Text
"__苔__生す・__苔__むす
〔雅〕こけがはえる。
「━石垣(いしがき)」",こけ,苔 → JPDB Kanji Freq: 2497,漢字の読みを入力してください,Text
__埒__が明かない，不__埒__,らち,埒 → JPDB Kanji Freq: 2498,漢字の読みを入力してください,Text
__淳__良，榎木__淳__弥，__淳__風美俗,じゅん,淳 → JPDB Kanji Freq: 2499,漢字の読みを入力してください,Text
__寵__愛，恩__寵__，__寵__を受ける,ちょう,寵 → JPDB Kanji Freq: 2500,漢字の読みを入力してください,Text
"__姑__
〈夫／妻〉の母。しゅうと（姑）。（↔しゅうと⦅舅⦆）",しゅうとめ,姑 → JPDB Kanji Freq: 2501,漢字の読みを入力してください,Text
__姦__しい,かしま,姦 → JPDB Kanji Freq: 2504,漢字の読みを入力してください,Text
__狛__犬,こま,狛 → JPDB Kanji Freq: 2505,漢字の読みを入力してください,Text
海__燕__，__燕__ :bird: :blue_circle:,つばめ,燕 → JPDB Kanji Freq: 2510,漢字の読みを入力してください,Text
__琉__球，__琉__金,りゅう,琉 → JPDB Kanji Freq: 2511,漢字の読みを入力してください,Text
山__襞__，__襞__襟，__襞__,ひだ,襞 → JPDB Kanji Freq: 2513,漢字の読みを入力してください,Text
__冤__罪，__冤__枉,えん,冤 → JPDB Kanji Freq: 2515,漢字の読みを入力してください,Text
木__苺__，__苺__，蛇__苺__ (BLEACH),いちご,苺 → JPDB Kanji Freq: 2517,漢字の読みを入力してください,Text
"__枷__，足__枷__
❶むかし、手や足などにはめて自由に動けないようにした、けいばつの道具。",かせ,枷 → JPDB Kanji Freq: 2518,漢字の読みを入力してください,Text
__啜__る，__啜__り上げる，__啜__泣く,すす,啜 → JPDB Kanji Freq: 2520,漢字の読みを入力してください,Text
__恍__惚，__恍__然,こう,恍 → JPDB Kanji Freq: 2521,漢字の読みを入力してください,Text
__漕__ぐ，船を__漕__ぐ，__漕__ぎ着ける,こ,漕 → JPDB Kanji Freq: 2522,漢字の読みを入力してください,Text
"__榛__
__榛__の木","はしばみ,はり",榛 → JPDB Kanji Freq: 2523,漢字の読みを入力してください,Text
__涎__掛け，__涎__，__涎__が出る,よだれ,涎 → JPDB Kanji Freq: 2524,漢字の読みを入力してください,Text
五__芒__星，光__芒__,ぼう,芒 → JPDB Kanji Freq: 2527,漢字の読みを入力してください,Text
__鵜__の真似をする烏，__鵜__呑み，__鵜__飼い :goose:,う,鵜 → JPDB Kanji Freq: 2530,漢字の読みを入力してください,Text
飽く__迄__，斯く__迄__，__迄__,まで,迄 → JPDB Kanji Freq: 2531,漢字の読みを入力してください,Text
"__剃__る，髭__剃__り，逆__剃__||り||
__剃__刀・ 髪剃り","そ,かみそり,そり",剃 → JPDB Kanji Freq: 2532,漢字の読みを入力してください,Text
__鞍__，__鞍__替え :horse_racing:,くら,鞍 → JPDB Kanji Freq: 2534,漢字の読みを入力してください,Text
__蒔__く，種を__蒔__く，__蒔__絵,ま,蒔 → JPDB Kanji Freq: 2535,漢字の読みを入力してください,Text
青__蛙__，雨__蛙__，__蛙__ :frog:,かえる,蛙 → JPDB Kanji Freq: 2536,漢字の読みを入力してください,Text
誅__戮__，殺__戮__ (jjk),りく,戮 → JPDB Kanji Freq: 2538,漢字の読みを入力してください,Text
"__靡__く
①風の勢いや水の流れによって、横に〈かたむく／ゆらめく〉。
「草が━」",なび,靡 → JPDB Kanji Freq: 2539,漢字の読みを入力してください,Text
"❶ 夜__叉__
❷ 音__叉__，交__叉__，三__叉__路","さ,しゃ",叉 → JPDB Kanji Freq: 2541,漢字の読みを入力してください,Text
__茸__（ 木の子）:brown_mushroom:,きのこ,茸 → JPDB Kanji Freq: 2542,漢字の読みを入力してください,Text
__禿__びる先がすり切れて減る。すれて短くなる。,ち,禿 → JPDB Kanji Freq: 2545,漢字の読みを入力してください,Text
__禿__げる，__禿__げ頭，__禿__げ上がる,は,禿 → JPDB Kanji Freq: 2545,漢字の読みを入力してください,Text
"__甥__，__甥__っ子，__甥__御
（自分の）兄弟・姉妹のむすこ。
「━っ子」
対 --> 姪",おい,甥 → JPDB Kanji Freq: 2548,漢字の読みを入力してください,Text
__逡__巡，遅疑__逡__巡; 狐疑__逡__巡,しゅん,逡 → JPDB Kanji Freq: 2549,漢字の読みを入力してください,Text
"__貶__める
人などの価値を、実際より低くあつかう。
「人を貶めた言い方」",おとし,貶 → JPDB Kanji Freq: 2550,漢字の読みを入力してください,Text
"__貶__す
値打ちがないかのように、悪く言う。くさす。
「人の文章を━・相手チームを━」",けな,貶 → JPDB Kanji Freq: 2550,漢字の読みを入力してください,Text
__茫__然，__茫__洋，__茫__漠,ぼう,茫 → JPDB Kanji Freq: 2551,漢字の読みを入力してください,Text
麒麟，__麒麟__児,きりん,"麒 → JPDB Kanji Freq: 2552
麟 → JPDB Kanji Freq: 2587",漢字の読みを入力してください,Text
"__逞__しい，__逞__しゅうする
①体格がいい。
「筋骨━」
②力にあふれていて、くじけない。
「━気力」",たくま,逞 → JPDB Kanji Freq: 2553,漢字の読みを入力してください,Text
__鯛__焼き，真__鯛__,たい,鯛 → JPDB Kanji Freq: 2556,漢字の読みを入力してください,Text
__朋__友，__朋__輩,ほう,朋 → JPDB Kanji Freq: 2558,漢字の読みを入力してください,Text
"__斯__くなる上は，__斯__く
（副）「このように・こう」の意の古風な表現。",か,斯 → JPDB Kanji Freq: 2559,漢字の読みを入力してください,Text
