Question,Answers,Comment,Instructions,Render as
__叱__責，__叱__咤,シツ,叱 → JPDB Kanji Freq: 1653,漢字の読みを入力してください,Text
__憲__法，__憲__章，官__憲__,ケン,憲 → JPDB Kanji Freq: 1652,漢字の読みを入力してください,Text
__潤__色，__潤__沢，湿__潤__,ジュン,潤 → JPDB Kanji Freq: 1651,漢字の読みを入力してください,Text
__胞__子，同__胞__，細__胞__,ホウ,胞 → JPDB Kanji Freq: 1649,漢字の読みを入力してください,Text
__畳__語，重__畳__,ジョウ,畳 → JPDB Kanji Freq: 1648,漢字の読みを入力してください,Text
__序__幕，順__序__，秩__序__,ジョ,序 → JPDB Kanji Freq: 1647,漢字の読みを入力してください,Text
__佳__作，__佳__人，絶__佳__,カ,佳 → JPDB Kanji Freq: 1646,漢字の読みを入力してください,Text
__掌__中，職__掌__，車__掌__,ショウ,掌 → JPDB Kanji Freq: 1644,漢字の読みを入力してください,Text
__朱__肉，__朱__筆，__朱__塗り,シュ,朱 → JPDB Kanji Freq: 1643,漢字の読みを入力してください,Text
__痕__跡，血__痕__,コン,痕 → JPDB Kanji Freq: 1642,漢字の読みを入力してください,Text
__顎__関節,ガク,顎 → JPDB Kanji Freq: 1641,漢字の読みを入力してください,Text
__塾__，私__塾__,ジュク,塾 → JPDB Kanji Freq: 1640,漢字の読みを入力してください,Text
__蒸__気，__蒸__発,ジョウ,蒸 → JPDB Kanji Freq: 1639,漢字の読みを入力してください,Text
__唾__液，__唾__棄,ダ,唾 → JPDB Kanji Freq: 1636,漢字の読みを入力してください,Text
洗__濯__,タク,濯 → JPDB Kanji Freq: 1635,漢字の読みを入力してください,Text
適__宜__，便__宜__,ギ,宜 → JPDB Kanji Freq: 1634,漢字の読みを入力してください,Text
__緯__度，北__緯__，経__緯__,イ,緯 → JPDB Kanji Freq: 1633,漢字の読みを入力してください,Text
__壇__上，花__壇__，文__壇__,ダン,壇 → JPDB Kanji Freq: 1632,漢字の読みを入力してください,Text
土__壇__場,タン,壇 → JPDB Kanji Freq: 1632,漢字の読みを入力してください,Text
__遮__断,シャ,遮 → JPDB Kanji Freq: 1631,漢字の読みを入力してください,Text
__阻__止，__阻__害，険__阻__,ソ,阻 → JPDB Kanji Freq: 1630,漢字の読みを入力してください,Text
__胃__腸，__胃__酸，__胃__弱,イ,胃 → JPDB Kanji Freq: 1629,漢字の読みを入力してください,Text
__征__服，遠__征__，出__征__,セイ,征 → JPDB Kanji Freq: 1628,漢字の読みを入力してください,Text
花__柳__界，川__柳__,リュウ,柳 → JPDB Kanji Freq: 1626,漢字の読みを入力してください,Text
__宴__会，__宴__席，酒__宴__,エン,宴 → JPDB Kanji Freq: 1625,漢字の読みを入力してください,Text
"捕__捉__
〔文〕つかまえること。とらえること。
「レーダーで目標を━した」",ソク,捉 → JPDB Kanji Freq: 1623,漢字の読みを入力してください,Text
__徐__行，__徐__々に,ジョ,徐 → JPDB Kanji Freq: 1621,漢字の読みを入力してください,Text
大__胆__，落__胆__，魂__胆__,タン,胆 → JPDB Kanji Freq: 1620,漢字の読みを入力してください,Text
__堅__固，__堅__実，中__堅__,ケン,堅 → JPDB Kanji Freq: 1619,漢字の読みを入力してください,Text
"領__袖__
〔文〕集団のかしら。実力者。
「派閥の━」",シュウ,袖 → JPDB Kanji Freq: 1618,漢字の読みを入力してください,Text
__隔__離，__隔__月，間__隔__,カク,隔 → JPDB Kanji Freq: 1617,漢字の読みを入力してください,Text
__粒__子，__粒__々辛苦,リュウ,粒 → JPDB Kanji Freq: 1616,漢字の読みを入力してください,Text
__励__行，奨__励__，精__励__,レイ,励 → JPDB Kanji Freq: 1614,漢字の読みを入力してください,Text
__網__膜，漁__網__，通信__網__,モウ,網 → JPDB Kanji Freq: 1611,漢字の読みを入力してください,Text
名__誉__，栄__誉__,ヨ,誉 → JPDB Kanji Freq: 1608,漢字の読みを入力してください,Text
__浪__費，波__浪__，放__浪__,ロウ,浪 → JPDB Kanji Freq: 1606,漢字の読みを入力してください,Text
封__筒__，水__筒__，円__筒__形,トウ,筒 → JPDB Kanji Freq: 1605,漢字の読みを入力してください,Text
__鋼__鉄，__鋼__材，製__鋼__,コウ,鋼 → JPDB Kanji Freq: 1604,漢字の読みを入力してください,Text
__滞__在，__滞__貨，沈__滞__,タイ,滞 → JPDB Kanji Freq: 1603,漢字の読みを入力してください,Text
"清__澄__
〔文〕すみきったようす。
「━な空気」",チョウ,澄 → JPDB Kanji Freq: 1602,漢字の読みを入力してください,Text
__繁__栄，__繁__茂，__繁__華街,ハン,繁 → JPDB Kanji Freq: 1601,漢字の読みを入力してください,Text
__沿__海，__沿__線，__沿__革,エン,沿 → JPDB Kanji Freq: 1600,漢字の読みを入力してください,Text
__麺__類,メン,麺 → JPDB Kanji Freq: 1599,漢字の読みを入力してください,Text
__帽__子，脱__帽__，無__帽__,ボウ,帽 → JPDB Kanji Freq: 1598,漢字の読みを入力してください,Text
__贈__与，__贈__呈，__贈__答,ゾウ,贈 → JPDB Kanji Freq: 1597,漢字の読みを入力してください,Text
寄__贈__,ソウ,贈 → JPDB Kanji Freq: 1597,漢字の読みを入力してください,Text
__瓶__，__瓶__詰，花__瓶__,ビン,瓶 → JPDB Kanji Freq: 1596,漢字の読みを入力してください,Text
__妄__信，__妄__想，迷__妄__,モウ,妄 → JPDB Kanji Freq: 1591,漢字の読みを入力してください,Text
__妄__言,ボウ,妄 → JPDB Kanji Freq: 1591,漢字の読みを入力してください,Text
伯__叔__,シュク,叔 → JPDB Kanji Freq: 1589,漢字の読みを入力してください,Text
乗車__券__，旅__券__，債__券__,ケン,券 → JPDB Kanji Freq: 1587,漢字の読みを入力してください,Text
__愉__快，__愉__悦,ユ,愉 → JPDB Kanji Freq: 1585,漢字の読みを入力してください,Text
__虐__待，__虐__殺，残__虐__,ギャク,虐 → JPDB Kanji Freq: 1584,漢字の読みを入力してください,Text
__虎__穴，猛__虎__,コ,虎 → JPDB Kanji Freq: 1583,漢字の読みを入力してください,Text
__著__名，__著__作，顕__著__,チョ,著 → JPDB Kanji Freq: 1582,漢字の読みを入力してください,Text
__苛__酷，__苛__烈,カ,苛 → JPDB Kanji Freq: 1581,漢字の読みを入力してください,Text
詐__欺__,ギ,欺 → JPDB Kanji Freq: 1580,漢字の読みを入力してください,Text
__凝__固，__凝__結，__凝__視,ギョウ,凝 → JPDB Kanji Freq: 1579,漢字の読みを入力してください,Text
__往__復，__往__来，既__往__症,オウ,往 → JPDB Kanji Freq: 1578,漢字の読みを入力してください,Text
__赦__免，大__赦__，恩__赦__,シャ,赦 → JPDB Kanji Freq: 1577,漢字の読みを入力してください,Text
__刊__行，発__刊__，週__刊__,カン,刊 → JPDB Kanji Freq: 1576,漢字の読みを入力してください,Text
__卓__越，__卓__球，食__卓__,タク,卓 → JPDB Kanji Freq: 1575,漢字の読みを入力してください,Text
__葬__儀，埋__葬__，会__葬__,ソウ,葬 → JPDB Kanji Freq: 1573,漢字の読みを入力してください,Text
__駐__車，__駐__在，進__駐__,チュウ,駐 → JPDB Kanji Freq: 1572,漢字の読みを入力してください,Text
__痴__情，愚__痴__,チ,痴 → JPDB Kanji Freq: 1571,漢字の読みを入力してください,Text
__斉__唱，一__斉__,セイ,斉 → JPDB Kanji Freq: 1570,漢字の読みを入力してください,Text
__敏__速，機__敏__，鋭__敏__,ビン,敏 → JPDB Kanji Freq: 1568,漢字の読みを入力してください,Text
__浸__水，__浸__透,シン,浸 → JPDB Kanji Freq: 1567,漢字の読みを入力してください,Text
__洞__穴，__洞__察，空__洞__,ドウ,洞 → JPDB Kanji Freq: 1565,漢字の読みを入力してください,Text
__核__心，__核__反応，結__核__,カク,核 → JPDB Kanji Freq: 1564,漢字の読みを入力してください,Text
__貼__付,チョウ,貼 → JPDB Kanji Freq: 1563,漢字の読みを入力してください,Text
__摩__擦，__摩__天楼,マ,摩 → JPDB Kanji Freq: 1562,漢字の読みを入力してください,Text
諸__侯__，王__侯__,コウ,侯 → JPDB Kanji Freq: 1560,漢字の読みを入力してください,Text
__拘__束，__拘__留，__拘__置,コウ,拘 → JPDB Kanji Freq: 1558,漢字の読みを入力してください,Text
__漂__着，__漂__白，__漂__流,ヒョウ,漂 → JPDB Kanji Freq: 1557,漢字の読みを入力してください,Text
__析__出，分__析__，解__析__,セキ,析 → JPDB Kanji Freq: 1556,漢字の読みを入力してください,Text
__粘__土，__粘__液，__粘__着,ネン,粘 → JPDB Kanji Freq: 1555,漢字の読みを入力してください,Text
営__巣__，卵__巣__，病__巣__,ソウ,巣 → JPDB Kanji Freq: 1554,漢字の読みを入力してください,Text
__肢__体，下__肢__，選択__肢__,シ,肢 → JPDB Kanji Freq: 1553,漢字の読みを入力してください,Text
__嘆__息，__嘆__願，驚__嘆__,タン,嘆 → JPDB Kanji Freq: 1552,漢字の読みを入力してください,Text
__購__入，__購__買，__購__読,コウ,購 → JPDB Kanji Freq: 1551,漢字の読みを入力してください,Text
__奉__納，__奉__仕，信__奉__,ホウ,奉 → JPDB Kanji Freq: 1549,漢字の読みを入力してください,Text
__奉__行,ブ,奉 → JPDB Kanji Freq: 1549,漢字の読みを入力してください,Text
__喫__煙，満__喫__，__喫__する,キツ,喫 → JPDB Kanji Freq: 1548,漢字の読みを入力してください,Text
__託__す，__託__宣，委__託__，結__託__,タク,託 → JPDB Kanji Freq: 1547,漢字の読みを入力してください,Text
__寸__法，__寸__暇，一__寸__先,スン,寸 → JPDB Kanji Freq: 1546,漢字の読みを入力してください,Text
嫉__妬__,ト,妬 → JPDB Kanji Freq: 1545,漢字の読みを入力してください,Text
__戯__曲，遊__戯__，児__戯__,ギ,戯 → JPDB Kanji Freq: 1544,漢字の読みを入力してください,Text
__牙__城，歯__牙__,ガ,牙 → JPDB Kanji Freq: 1543,漢字の読みを入力してください,Text
"象__牙__
ゾウのきば。",ゲ,牙 → JPDB Kanji Freq: 1543,漢字の読みを入力してください,Text
__惨__劇，悲__惨__，陰__惨__,サン,惨 → JPDB Kanji Freq: 1542,漢字の読みを入力してください,Text
__惨__死，__惨__殺,ザン,惨 → JPDB Kanji Freq: 1542,漢字の読みを入力してください,Text
__旗__手，__旗__艦，国__旗__,キ,旗 → JPDB Kanji Freq: 1541,漢字の読みを入力してください,Text
__傘__下，落下__傘__,サン,傘 → JPDB Kanji Freq: 1540,漢字の読みを入力してください,Text
__陥__落，__陥__没，欠__陥__,カン,陥 → JPDB Kanji Freq: 1539,漢字の読みを入力してください,Text
__塊__状，山__塊__,カイ,塊 → JPDB Kanji Freq: 1538,漢字の読みを入力してください,Text
__慰__安，__慰__問，__慰__労,イ,慰 → JPDB Kanji Freq: 1535,漢字の読みを入力してください,Text
__促__進，__促__成，催__促__,ソク,促 → JPDB Kanji Freq: 1534,漢字の読みを入力してください,Text
水__稲__，陸__稲__,トウ,稲 → JPDB Kanji Freq: 1533,漢字の読みを入力してください,Text
__錬__金術，鍛__錬__，精__錬__,レン,錬 → JPDB Kanji Freq: 1531,漢字の読みを入力してください,Text
__勧__誘，__勧__奨，__勧__告,カン,勧 → JPDB Kanji Freq: 1529,漢字の読みを入力してください,Text
__岐__路，分__岐__，多__岐__,キ,岐 → JPDB Kanji Freq: 1528,漢字の読みを入力してください,Text
__斗__酒，北__斗__七星,ト,斗 → JPDB Kanji Freq: 1527,漢字の読みを入力してください,Text
__仁__義，__仁__術,ジン,仁 → JPDB Kanji Freq: 1526,漢字の読みを入力してください,Text
__仁__王，__仁__王立ち,ニ,仁 → JPDB Kanji Freq: 1526,漢字の読みを入力してください,Text
__丘__陵，砂__丘__,キュウ,丘 → JPDB Kanji Freq: 1525,漢字の読みを入力してください,Text
__排__斥，__排__気，__排__除,ハイ,排 → JPDB Kanji Freq: 1524,漢字の読みを入力してください,Text
__僅__差,キン,僅 → JPDB Kanji Freq: 1523,漢字の読みを入力してください,Text
__穂__状，出__穂__期,スイ,穂 → JPDB Kanji Freq: 1522,漢字の読みを入力してください,Text
__漢__字，__漢__語，門外__漢__,カン,漢 → JPDB Kanji Freq: 1518,漢字の読みを入力してください,Text
__伐__採，征__伐__，殺__伐__,バツ,伐 → JPDB Kanji Freq: 1517,漢字の読みを入力してください,Text
__劣__等，卑__劣__，優__劣__,レツ,劣 → JPDB Kanji Freq: 1516,漢字の読みを入力してください,Text
__履__歴，__履__行，弊__履__,リ,履 → JPDB Kanji Freq: 1515,漢字の読みを入力してください,Text
__卑__近，__卑__屈，__卑__下,ヒ,卑 → JPDB Kanji Freq: 1514,漢字の読みを入力してください,Text
__均__等，__均__一，平__均__,キン,均 → JPDB Kanji Freq: 1511,漢字の読みを入力してください,Text
__羨__望,セン,羨 → JPDB Kanji Freq: 1510,漢字の読みを入力してください,Text
__把__握，__把__持，三__把__，十__把__，一__把__（ワ）,ハ,把 → JPDB Kanji Freq: 1509,漢字の読みを入力してください,Text
__釈__明，__釈__放，解__釈__,シャク,釈 → JPDB Kanji Freq: 1508,漢字の読みを入力してください,Text
__却__下，退__却__，売__却__,キャク,却 → JPDB Kanji Freq: 1507,漢字の読みを入力してください,Text
__桃__源郷，白__桃__，桜__桃__,トウ,桃 → JPDB Kanji Freq: 1506,漢字の読みを入力してください,Text
__灰__白色，石__灰__,カイ,灰 → JPDB Kanji Freq: 1505,漢字の読みを入力してください,Text
__覇__権，__覇__者，制__覇__,ハ,覇 → JPDB Kanji Freq: 1504,漢字の読みを入力してください,Text
必__須__,ス,須 → JPDB Kanji Freq: 1503,漢字の読みを入力してください,Text
薬__剤__師，錠__剤__，消化__剤__,ザイ,剤 → JPDB Kanji Freq: 1502,漢字の読みを入力してください,Text
__暖__流，__暖__房，温__暖__,ダン,暖 → JPDB Kanji Freq: 1501,漢字の読みを入力してください,Text
書__籍__，戸__籍__，本__籍__,セキ,籍 → JPDB Kanji Freq: 1500,漢字の読みを入力してください,Text
__輸__出，__輸__送，運__輸__,ユ,輸 → JPDB Kanji Freq: 1499,漢字の読みを入力してください,Text
__献__上，__献__身的，文__献__,ケン,献 → JPDB Kanji Freq: 1498,漢字の読みを入力してください,Text
__献__立，一__献__,コン,献 → JPDB Kanji Freq: 1498,漢字の読みを入力してください,Text
__撤__去，__撤__回，__撤__兵,テツ,撤 → JPDB Kanji Freq: 1497,漢字の読みを入力してください,Text
__籠__城,ロウ,籠 → JPDB Kanji Freq: 1496,漢字の読みを入力してください,Text
果__汁__，墨__汁__,ジュウ,汁 → JPDB Kanji Freq: 1494,漢字の読みを入力してください,Text
__煮__沸,シャ,煮 → JPDB Kanji Freq: 1493,漢字の読みを入力してください,Text
__飽__和，__飽__食,ホウ,飽 → JPDB Kanji Freq: 1492,漢字の読みを入力してください,Text
__熟__練，__熟__慮，成__熟__,ジュク,熟 → JPDB Kanji Freq: 1491,漢字の読みを入力してください,Text
__兼__用，__兼__任，__兼__職,ケン,兼 → JPDB Kanji Freq: 1489,漢字の読みを入力してください,Text
__帳__面，__帳__簿，通__帳__,チョウ,帳 → JPDB Kanji Freq: 1488,漢字の読みを入力してください,Text
__鼓__動，__鼓__舞，太__鼓__,コ,鼓 → JPDB Kanji Freq: 1487,漢字の読みを入力してください,Text
"養__豚__
肉・皮などを取るためにブタを飼うこと。",トン,豚 → JPDB Kanji Freq: 1486,漢字の読みを入力してください,Text
__沼__沢，湖__沼__,ショウ,沼 → JPDB Kanji Freq: 1485,漢字の読みを入力してください,Text
__厄__，__厄__年，災__厄__,ヤク,厄 → JPDB Kanji Freq: 1483,漢字の読みを入力してください,Text
__墓__地，__墓__参，__墓__穴,ボ,墓 → JPDB Kanji Freq: 1481,漢字の読みを入力してください,Text
__鈍__感，__鈍__角，愚__鈍__,ドン,鈍 → JPDB Kanji Freq: 1480,漢字の読みを入力してください,Text
__縦__横，__縦__断，操__縦__,ジュウ,縦 → JPDB Kanji Freq: 1478,漢字の読みを入力してください,Text
__湧__水，__湧__出,ユウ,湧 → JPDB Kanji Freq: 1477,漢字の読みを入力してください,Text
__睡__眠，熟__睡__，午__睡__,スイ,睡 → JPDB Kanji Freq: 1475,漢字の読みを入力してください,Text
__剥__製，__剥__奪,ハク,剥 → JPDB Kanji Freq: 1474,漢字の読みを入力してください,Text
一__隅__,グウ,隅 → JPDB Kanji Freq: 1473,漢字の読みを入力してください,Text
生__粋__，__粋__人，純__粋__，精__粋__,スイ,粋 → JPDB Kanji Freq: 1472,漢字の読みを入力してください,Text
__拝__見，__拝__礼，崇__拝__,ハイ,拝 → JPDB Kanji Freq: 1470,漢字の読みを入力してください,Text
__償__金，弁__償__，代__償__,ショウ,償 → JPDB Kanji Freq: 1469,漢字の読みを入力してください,Text
__淡__水，濃__淡__，冷__淡__,タン,淡 → JPDB Kanji Freq: 1468,漢字の読みを入力してください,Text
研__磨__,マ,磨 → JPDB Kanji Freq: 1467,漢字の読みを入力してください,Text
__湿__度，__湿__地，多__湿__,シツ,湿 → JPDB Kanji Freq: 1466,漢字の読みを入力してください,Text
__僧__院，高__僧__，尼__僧__,ソウ,僧 → JPDB Kanji Freq: 1465,漢字の読みを入力してください,Text
__股__間，__股__関節,コ,股 → JPDB Kanji Freq: 1463,漢字の読みを入力してください,Text
__弓__道，__弓__状，洋__弓__,キュウ,弓 → JPDB Kanji Freq: 1462,漢字の読みを入力してください,Text
同__伴__，随__伴__,ハン,伴 → JPDB Kanji Freq: 1461,漢字の読みを入力してください,Text
__伴__奏，__伴__食,バン,伴 → JPDB Kanji Freq: 1461,漢字の読みを入力してください,Text
草__稿__，原__稿__，投__稿__,コウ,稿 → JPDB Kanji Freq: 1460,漢字の読みを入力してください,Text
"__伺__候
〔文〕〔身分の高い人の〕そば近くつかえること。また、参上すること。",シ,伺 → JPDB Kanji Freq: 1459,漢字の読みを入力してください,Text
__潮__流，満__潮__，風__潮__,チョウ,潮 → JPDB Kanji Freq: 1458,漢字の読みを入力してください,Text
__詩__情，__詩__人，__詩__歌,シ,詩 → JPDB Kanji Freq: 1457,漢字の読みを入力してください,Text
__仏__事，__仏__像，念__仏__,ブツ,仏 → JPDB Kanji Freq: 1456,漢字の読みを入力してください,Text
__班__長，救護__班__,ハン,班 → JPDB Kanji Freq: 1455,漢字の読みを入力してください,Text
支__柱__，円__柱__，電__柱__,チュウ,柱 → JPDB Kanji Freq: 1453,漢字の読みを入力してください,Text
__賭__場，__賭__博,ト,賭 → JPDB Kanji Freq: 1452,漢字の読みを入力してください,Text
__唐__本，__唐__突,トウ,唐 → JPDB Kanji Freq: 1451,漢字の読みを入力してください,Text
__乙__種，甲__乙__,オツ,乙 → JPDB Kanji Freq: 1450,漢字の読みを入力してください,Text
__尉__官，一__尉__，大__尉__,イ,尉 → JPDB Kanji Freq: 1449,漢字の読みを入力してください,Text
__紛__失，__紛__争，内__紛__,フン,紛 → JPDB Kanji Freq: 1447,漢字の読みを入力してください,Text
__翌__春，__翌__年，__翌__々日,ヨク,翌 → JPDB Kanji Freq: 1445,漢字の読みを入力してください,Text
__彩__色，色__彩__，淡__彩__,サイ,彩 → JPDB Kanji Freq: 1444,漢字の読みを入力してください,Text
__雇__用，__雇__員，解__雇__,コ,雇 → JPDB Kanji Freq: 1443,漢字の読みを入力してください,Text
__概__念，大__概__，__概__して,ガイ,概 → JPDB Kanji Freq: 1442,漢字の読みを入力してください,Text
__堪__忍，__堪__能,"カン,タン",堪 → JPDB Kanji Freq: 1441,漢字の読みを入力してください,Text
__維__持，__維__新，繊__維__,イ,維 → JPDB Kanji Freq: 1440,漢字の読みを入力してください,Text
__幽__境，__幽__玄，__幽__霊,ユウ,幽 → JPDB Kanji Freq: 1439,漢字の読みを入力してください,Text
__融__解，__融__和，金__融__,ユウ,融 → JPDB Kanji Freq: 1437,漢字の読みを入力してください,Text
__掘__削，発__掘__，採__掘__,クツ,掘 → JPDB Kanji Freq: 1435,漢字の読みを入力してください,Text
結__晶__，水__晶__,ショウ,晶 → JPDB Kanji Freq: 1434,漢字の読みを入力してください,Text
__凶__悪，__凶__作，吉__凶__,キョウ,凶 → JPDB Kanji Freq: 1433,漢字の読みを入力してください,Text
__掲__示，__掲__載，前__掲__,ケイ,掲 → JPDB Kanji Freq: 1432,漢字の読みを入力してください,Text
__謀__略，無__謀__，首__謀__者,ボウ,謀 → JPDB Kanji Freq: 1431,漢字の読みを入力してください,Text
__謀__反,ム,謀 → JPDB Kanji Freq: 1431,漢字の読みを入力してください,Text
__憧__憬,ショウ,憧 → JPDB Kanji Freq: 1430,漢字の読みを入力してください,Text
__隷__書，__隷__属，奴__隷__,レイ,隷 → JPDB Kanji Freq: 1429,漢字の読みを入力してください,Text
子__孫__，嫡__孫__,ソン,孫 → JPDB Kanji Freq: 1428,漢字の読みを入力してください,Text
__寮__生，__寮__母，独身__寮__,リョウ,寮 → JPDB Kanji Freq: 1427,漢字の読みを入力してください,Text
__枝__葉,シ,枝 → JPDB Kanji Freq: 1426,漢字の読みを入力してください,Text
__湖__水，__湖__沼，__湖__畔,コ,湖 → JPDB Kanji Freq: 1425,漢字の読みを入力してください,Text
安__寧__，丁__寧__,ネイ,寧 → JPDB Kanji Freq: 1423,漢字の読みを入力してください,Text
__韓__国,カン,韓 → JPDB Kanji Freq: 1422,漢字の読みを入力してください,Text
__零__下，__零__細，__零__落,レイ,零 → JPDB Kanji Freq: 1421,漢字の読みを入力してください,Text
__紋__章，指__紋__，波__紋__,モン,紋 → JPDB Kanji Freq: 1420,漢字の読みを入力してください,Text
__肝__臓，__肝__胆，__肝__要,カン,肝 → JPDB Kanji Freq: 1419,漢字の読みを入力してください,Text
健__康__，小__康__,コウ,康 → JPDB Kanji Freq: 1418,漢字の読みを入力してください,Text
五重の__塔__，石__塔__,トウ,塔 → JPDB Kanji Freq: 1416,漢字の読みを入力してください,Text
__竹__林，__竹__馬の友，爆__竹__,チク,竹 → JPDB Kanji Freq: 1415,漢字の読みを入力してください,Text
__噴__火，__噴__出，__噴__水,フン,噴 → JPDB Kanji Freq: 1414,漢字の読みを入力してください,Text
__仙__骨，__仙__人，酒__仙__,セン,仙 → JPDB Kanji Freq: 1413,漢字の読みを入力してください,Text
__還__元，生__還__，返__還__,カン,還 → JPDB Kanji Freq: 1412,漢字の読みを入力してください,Text
__脈__絡，動__脈__，山__脈__,ミャク,脈 → JPDB Kanji Freq: 1411,漢字の読みを入力してください,Text
__凍__結，__凍__死，冷__凍__,トウ,凍 → JPDB Kanji Freq: 1410,漢字の読みを入力してください,Text
__幅__員，振__幅__，全__幅__，増__幅__,フク,幅 → JPDB Kanji Freq: 1409,漢字の読みを入力してください,Text
__蛇__の目，__蛇__腹，大__蛇__，__蛇__口,ジャ,蛇 → JPDB Kanji Freq: 1408,漢字の読みを入力してください,Text
__蛇__行，__蛇__足，長__蛇__,ダ,蛇 → JPDB Kanji Freq: 1408,漢字の読みを入力してください,Text
__遂__行，未__遂__，完__遂__,スイ,遂 → JPDB Kanji Freq: 1407,漢字の読みを入力してください,Text
__鎖__国，連__鎖__，封__鎖__,サ,鎖 → JPDB Kanji Freq: 1406,漢字の読みを入力してください,Text
__猛__烈，__猛__獣，勇__猛__,モウ,猛 → JPDB Kanji Freq: 1405,漢字の読みを入力してください,Text
__麦__芽，__麦__秋，精__麦__,バク,麦 → JPDB Kanji Freq: 1403,漢字の読みを入力してください,Text
__酸__味，__酸__素，辛__酸__,サン,酸 → JPDB Kanji Freq: 1401,漢字の読みを入力してください,Text
__惜__敗，痛__惜__，愛__惜__,セキ,惜 → JPDB Kanji Freq: 1400,漢字の読みを入力してください,Text
__貧__富，__貧__弱，清__貧__,ヒン,貧 → JPDB Kanji Freq: 1399,漢字の読みを入力してください,Text
__貧__乏,ビン,貧 → JPDB Kanji Freq: 1399,漢字の読みを入力してください,Text
__垂__直，懸__垂__，胃下__垂__,スイ,垂 → JPDB Kanji Freq: 1398,漢字の読みを入力してください,Text
犠__牲__,セイ,牲 → JPDB Kanji Freq: 1397,漢字の読みを入力してください,Text
習__癖__，病__癖__，潔__癖__,ヘキ,癖 → JPDB Kanji Freq: 1396,漢字の読みを入力してください,Text
__項__目，事__項__，条__項__,コウ,項 → JPDB Kanji Freq: 1395,漢字の読みを入力してください,Text
__徴__収，特__徴__，象__徴__,チョウ,徴 → JPDB Kanji Freq: 1394,漢字の読みを入力してください,Text
__閣__議，__閣__僚，内__閣__,カク,閣 → JPDB Kanji Freq: 1392,漢字の読みを入力してください,Text
__犠__牲，__犠__打,ギ,犠 → JPDB Kanji Freq: 1390,漢字の読みを入力してください,Text
基__盤__，円__盤__，碁__盤__,バン,盤 → JPDB Kanji Freq: 1389,漢字の読みを入力してください,Text
有__益__，利__益__，__益__する,エキ,益 → JPDB Kanji Freq: 1388,漢字の読みを入力してください,Text
御利__益__,ヤク,益 → JPDB Kanji Freq: 1388,漢字の読みを入力してください,Text
__裸__身，__裸__体，全__裸__，赤__裸__々,ラ,裸 → JPDB Kanji Freq: 1387,漢字の読みを入力してください,Text
__殊__勝，__殊__勲，特__殊__,シュ,殊 → JPDB Kanji Freq: 1386,漢字の読みを入力してください,Text
境__遇__，待__遇__，__遇__する,グウ,遇 → JPDB Kanji Freq: 1385,漢字の読みを入力してください,Text
加__盟__，同__盟__，連__盟__,メイ,盟 → JPDB Kanji Freq: 1384,漢字の読みを入力してください,Text
__逮__捕，__逮__夜,タイ,逮 → JPDB Kanji Freq: 1383,漢字の読みを入力してください,Text
__鑑__賞，__鑑__定，年__鑑__,カン,鑑 → JPDB Kanji Freq: 1382,漢字の読みを入力してください,Text
__昭__和,ショウ,昭 → JPDB Kanji Freq: 1381,漢字の読みを入力してください,Text
__棄__権，放__棄__，遺__棄__,キ,棄 → JPDB Kanji Freq: 1379,漢字の読みを入力してください,Text
__没__収，__没__交渉，出__没__,ボツ,没 → JPDB Kanji Freq: 1378,漢字の読みを入力してください,Text
__塩__分，__塩__酸，食__塩__,エン,塩 → JPDB Kanji Freq: 1377,漢字の読みを入力してください,Text
__絞__殺，__絞__首刑,コウ,絞 → JPDB Kanji Freq: 1376,漢字の読みを入力してください,Text
__寿__命，長__寿__，米__寿__,ジュ,寿 → JPDB Kanji Freq: 1375,漢字の読みを入力してください,Text
__侍__従，__侍__女，__侍__医,ジ,侍 → JPDB Kanji Freq: 1374,漢字の読みを入力してください,Text
__飼__育，__飼__料,シ,飼 → JPDB Kanji Freq: 1373,漢字の読みを入力してください,Text
__涼__味，清__涼__剤，納__涼__,リョウ,涼 → JPDB Kanji Freq: 1372,漢字の読みを入力してください,Text
"払__拭__
はらいぬぐうこと。すっかり取り除くこと。
- 偏見を払拭した。
- 古臭いイメージを払拭する。",ショク,拭 → JPDB Kanji Freq: 1371,漢字の読みを入力してください,Text
__鍛__錬,タン,鍛 → JPDB Kanji Freq: 1370,漢字の読みを入力してください,Text
__擦__過傷，摩__擦__,サツ,擦 → JPDB Kanji Freq: 1369,漢字の読みを入力してください,Text
__臨__時，__臨__床，君__臨__,リン,臨 → JPDB Kanji Freq: 1367,漢字の読みを入力してください,Text
休__憩__,ケイ,憩 → JPDB Kanji Freq: 1366,漢字の読みを入力してください,Text
__募__金，__募__集，応__募__,ボ,募 → JPDB Kanji Freq: 1364,漢字の読みを入力してください,Text
__誓__約，__誓__詞，宣__誓__,セイ,誓 → JPDB Kanji Freq: 1363,漢字の読みを入力してください,Text
__溶__解，__溶__液，水__溶__液,ヨウ,溶 → JPDB Kanji Freq: 1362,漢字の読みを入力してください,Text
__偵__察，探__偵__，内__偵__,テイ,偵 → JPDB Kanji Freq: 1361,漢字の読みを入力してください,Text
__控__除，__控__訴,コウ,控 → JPDB Kanji Freq: 1360,漢字の読みを入力してください,Text
__慎__重，謹__慎__,シン,慎 → JPDB Kanji Freq: 1359,漢字の読みを入力してください,Text
__烈__火，壮__烈__，猛__烈__,レツ,烈 → JPDB Kanji Freq: 1358,漢字の読みを入力してください,Text
